"match_id","p1_id","p2_id","p1_fullname","p2_fullname","server","sets","games","points","rally_desc","rally_summary","p1_rally","p2_rally","p1_net_appearance","p2_net_appearance","highlights","p1_momentum","p2_momentum","L2","discard_point","notes","vid_second","end","point_duration","p1_points","p2_points","p1_games","p2_games","p1_sets","p2_sets","ace","smash","double_fault","backhand_winner","forehand_winner","forehand_error","backhand_error","1st_serve","2nd_serve","error","drop_shot","winner","lob","rally_length","rally_1-4","rally_5-8","rally_9","breakpoint","gamepoint","setpoint","matchpoint","pt_won_by","pressure_point","sides","serve1","serve2","serve3","serve4","serve5","point_end","date","round","time","court","surface","umpire","best_of","tournament_name","tournament_category","tournament_location","video_url","p1_hand","p2_hand","gender","final_score"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-1","AD-40","1st serve to body; forehand down the middle (very deep); forehand down the middle (shallow); forehand inside-out (very deep), winner. (4-shot rally)","Owen Corey won the point on the 1st serve (to body) with a forehand winner (4-shot rally)","forehand down the middle (very deep); forehand inside-out (very deep), winner.","forehand down the middle (shallow)","False","False","True","0.6","0.4","True","False","","1742.0","1751.0","9","40","50","2","1","0","0","nan","nan","nan","nan","oc_000","nan","nan","1st serve to body","","nan","nan","oc_000","nan","4","True","False","False","nan","es_000","nan","nan","oc_000","nan","adv","00:29:02","nan","nan","nan","nan","00:29:11","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-1","40-40","1st serve to body; forehand crosscourt (deep); forehand inside-out (deep), winner. (3-shot rally)","Eli Stein won the point on the 1st serve (to body) with a forehand winner (3-shot rally)","forehand crosscourt (deep)","forehand inside-out (deep), winner.","False","False","True","0.4","0.6","True","False","","1767.0","1787.0","20","40","40","2","1","0","0","nan","nan","nan","nan","es_000","nan","nan","1st serve to body","","nan","nan","es_000","nan","3","True","False","False","nan","nan","nan","nan","es_000","es_000","deuce","00:29:27","00:29:39","nan","nan","nan","00:29:47","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-1","AD-40","1st serve to body; backhand crosscourt (deep); forehand down the middle (net), unforced error. (3-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a forehand error (3-shot rally)","backhand crosscourt (deep)","forehand down the middle (net), unforced error.","False","False","False","0.4","0.6","True","False","","1797.9999999999998","1805.0","7","40","50","2","1","0","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body","","es_000","nan","nan","nan","3","True","False","False","nan","es_000","nan","nan","oc_000","nan","adv","00:29:57","nan","nan","nan","nan","00:30:05","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-1","40-40","1st serve to body; backhand inside-out (very deep); forehand crosscourt (deep); forehand down the middle (deep); backhand down the middle (deep); forehand down the middle (long), unforced error. (6-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a forehand error (6-shot rally)","backhand inside-out (very deep); forehand down the middle (deep); forehand down the middle (long), unforced error.","forehand crosscourt (deep); backhand down the middle (deep)","False","False","True","0.4","0.6","True","False","","1820.0","1837.0","17","40","40","2","1","0","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body","","oc_000","nan","nan","nan","6","False","True","False","nan","nan","nan","nan","es_000","es_000","deuce","00:30:20","nan","nan","nan","nan","00:30:37","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-1","AD-40","1st serve to body, fault (net). 2nd serve to body; forehand down the middle (deep); forehand crosscourt (shallow); forehand slice/chip crosscourt (shallow); forehand crosscourt (deep); forehand slice/chip crosscourt (deep); forehand crosscourt (deep); forehand slice/chip crosscourt (net), unforced error. (8-shot rally)","Owen Corey lost the point on the 2nd serve (to body) with a forehand error (8-shot rally)","forehand down the middle (deep); forehand slice/chip crosscourt (shallow); forehand slice/chip crosscourt (deep); forehand slice/chip crosscourt (net), unforced error.","forehand crosscourt (shallow); forehand crosscourt (deep); forehand crosscourt (deep)","False","False","False","0.4","0.6","True","False","","1847.0","1865.9999999999998","19","40","50","2","1","0","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body, fault (net)","2nd serve to body","oc_000","nan","nan","nan","8","False","True","False","nan","es_000","nan","nan","es_000","nan","adv","00:30:47","00:30:52","nan","nan","nan","00:31:05","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","2-2","0-0","1st serve to body; forehand crosscourt (deep); backhand down the middle (shallow); forehand inside-out (deep), winner. (4-shot rally)","Eli Stein won the point on the 1st serve (to body) with a forehand winner (4-shot rally)","backhand down the middle (shallow)","forehand crosscourt (deep); forehand inside-out (deep), winner.","False","False","True","0.2","0.8","True","False","","1908.0","1920.0","12","0","0","2","2","0","0","nan","nan","nan","nan","es_000","nan","nan","1st serve to body","","nan","nan","es_000","nan","4","True","False","False","nan","nan","nan","nan","es_000","nan","deuce","00:31:48","nan","nan","nan","nan","00:32:00","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","2-2","0-15","1st serve to body; backhand crosscourt (deep); forehand down the middle (deep); forehand down the middle (deep); forehand down the middle (very deep); forehand down the middle (deep); backhand crosscourt (shallow); backhand crosscourt (net), unforced error. (8-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a backhand error (8-shot rally)","forehand down the middle (deep); forehand down the middle (very deep); backhand crosscourt (shallow)","backhand crosscourt (deep); forehand down the middle (deep); forehand down the middle (deep); backhand crosscourt (net), unforced error.","False","False","False","0.4","0.6","True","False","","1952.0","1967.0","15","0","15","2","2","0","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body","","es_000","nan","nan","nan","8","False","True","False","nan","nan","nan","nan","oc_000","nan","adv","00:32:32","nan","nan","nan","nan","00:32:47","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","2-2","15-15","1st serve to body, fault (net). 2nd serve to body, fault (long), double fault. (1-shot rally)","Owen Corey lost the point with a double fault.","","","False","False","False","0.2","0.8","True","False","","1987.0","2012.9999999999998","26","15","15","2","2","0","0","nan","nan","oc_000","nan","nan","nan","nan","1st serve to body, fault (net)","2nd serve to body, fault (long)","oc_000","nan","nan","nan","1","True","False","False","nan","nan","nan","nan","es_000","nan","deuce","00:33:07","00:33:29","nan","nan","nan","00:33:32","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","2-2","15-30","1st serve down the T, fault (net). 2nd serve to body; forehand down the middle (deep); forehand down the middle (deep); forehand down the middle (deep); backhand crosscourt (long), unforced error. (5-shot rally)","Owen Corey lost the point on the 2nd serve (to body) with a backhand error (5-shot rally)","forehand down the middle (deep); backhand crosscourt (long), unforced error.","forehand down the middle (deep); forehand down the middle (deep)","False","False","True","0.2","0.8","True","False","","2027.0","2047.9999999999998","21","15","30","2","2","0","0","nan","nan","nan","nan","nan","nan","oc_000","1st serve down the T, fault (net)","2nd serve to body","oc_000","nan","nan","nan","5","False","True","False","nan","nan","nan","nan","es_000","oc_000","adv","00:33:47","00:33:57","nan","nan","nan","00:34:07","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","2-2","15-40","1st serve to body, fault (long). 2nd serve to body, fault (long), double fault. (1-shot rally)","Owen Corey lost the point with a double fault.","","","False","False","True","0.2","0.8","True","False","","2069.0","2091.0","22","15","40","2","2","0","0","nan","nan","oc_000","nan","nan","nan","nan","1st serve to body, fault (long)","2nd serve to body, fault (long)","oc_000","nan","nan","nan","1","True","False","False","es_000","nan","nan","nan","es_000","oc_000","deuce","00:34:29","00:34:46","nan","nan","nan","00:34:51","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-3","0-0","1st serve to body, fault (long). 2nd serve to body, fault (net), double fault. (1-shot rally)","Eli Stein lost the point with a double fault.","","","False","False","False","0.4","0.6","True","False","","2185.0","2209.0","24","0","0","2","3","0","0","nan","nan","es_000","nan","nan","nan","nan","1st serve to body, fault (long)","2nd serve to body, fault (net)","es_000","nan","nan","nan","1","True","False","False","nan","nan","nan","nan","oc_000","nan","deuce","00:36:25","00:36:45","nan","nan","nan","00:36:49","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-3","0-15","1st serve to body; backhand crosscourt (shallow); backhand slice/chip down the middle (deep); forehand down the middle (deep); forehand down the middle (deep); forehand crosscourt (deep); forehand crosscourt (deep); forehand down the middle (shallow); forehand down the middle (shallow); forehand down the middle (deep); forehand down the middle (deep); forehand down the middle (shallow); forehand inside-out (shallow), winner. (13-shot rally)","Eli Stein won the point on the 1st serve (to body) with a forehand winner (13-shot rally)","backhand crosscourt (shallow); forehand down the middle (deep); forehand crosscourt (deep); forehand down the middle (shallow); forehand down the middle (deep); forehand down the middle (shallow)","backhand slice/chip down the middle (deep); forehand down the middle (deep); forehand crosscourt (deep); forehand down the middle (shallow); forehand down the middle (deep); forehand inside-out (shallow), winner.","False","False","True","0.2","0.8","True","False","","2222.0000000000005","2246.0","24","15","0","2","3","0","0","nan","nan","nan","nan","es_000","nan","nan","1st serve to body","","nan","nan","es_000","nan","13","False","False","True","nan","nan","nan","nan","es_000","nan","adv","00:37:02","nan","nan","nan","nan","00:37:26","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-3","15-15","1st serve down the T, fault (long). 2nd serve down the T, fault (long), double fault. (1-shot rally)","Eli Stein lost the point with a double fault.","","","False","False","False","0.4","0.6","True","False","","2273.0","2286.0","13","15","15","2","3","0","0","nan","nan","es_000","nan","nan","nan","nan","1st serve down the T, fault (long)","2nd serve down the T, fault (long)","es_000","nan","nan","nan","1","True","False","False","nan","nan","nan","nan","oc_000","nan","deuce","00:37:53","00:38:02","nan","nan","nan","00:38:06","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-3","15-30","1st serve to body; forehand down the middle (very deep); forehand down the middle (long), unforced error. (3-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a forehand error (3-shot rally)","forehand down the middle (very deep)","forehand down the middle (long), unforced error.","False","False","True","0.6","0.4","True","False","","2304.0","2312.0","8","30","15","2","3","0","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body","","es_000","nan","nan","nan","3","True","False","False","nan","nan","nan","nan","oc_000","es_000","adv","00:38:24","nan","nan","nan","nan","00:38:32","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","2-3","15-40","1st serve to body, fault (net). 2nd serve down the T, fault (wide), double fault. (1-shot rally)","Eli Stein lost the point with a double fault.","","","False","False","True","0.8","0.2","True","False","6;w, sklonjeno zbog parsera MC","2332.0000000000005","2354.0","22","40","15","2","3","0","0","nan","nan","es_000","nan","nan","nan","nan","1st serve to body, fault (net)","2nd serve down the T, fault (wide)","es_000","nan","nan","nan","1","True","False","False","oc_000","nan","nan","nan","oc_000","es_000","deuce","00:38:52","00:39:08","nan","nan","nan","00:39:14","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","3-3","0-0","1st serve wide; forehand crosscourt (shallow); forehand down the middle (deep) approach shot; backhand crosscourt (deep), winner. (4-shot rally)","Eli Stein won the point on the 1st serve (wide) with a backhand winner (4-shot rally)","forehand down the middle (deep) approach shot","forehand crosscourt (shallow); backhand crosscourt (deep), winner.","False","False","True","0.6","0.4","True","False","","2394.9999999999995","2403.0","8","0","0","3","3","0","0","nan","nan","nan","es_000","nan","nan","nan","1st serve wide","","nan","nan","es_000","nan","4","True","False","False","nan","nan","nan","nan","es_000","nan","deuce","00:39:54","nan","nan","nan","nan","00:40:03","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","3-3","0-15","1st serve to body, fault (net). 2nd serve to body; forehand down the middle (very deep); backhand down the middle (deep); forehand inside-out (deep); backhand down the line (shallow); forehand crosscourt (shallow); forehand down the middle (deep); forehand crosscourt (shallow) at baseline; forehand crosscourt (deep); forehand slice/chip crosscourt (very deep); backhand down the middle (deep); forehand down the middle (deep); backhand down the middle (very deep); forehand inside-out (very deep); backhand crosscourt (deep); backhand crosscourt (deep); forehand inside-out (shallow); backhand crosscourt (shallow); forehand down the middle (deep); backhand down the middle (shallow); forehand crosscourt (deep); forehand down the line (long), forced error. (22-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a forehand error (22-shot rally)","backhand down the middle (deep); backhand down the line (shallow); forehand down the middle (deep); forehand crosscourt (deep); backhand down the middle (deep); backhand down the middle (very deep); backhand crosscourt (deep); forehand inside-out (shallow); forehand down the middle (deep); forehand crosscourt (deep)","forehand down the middle (very deep); forehand inside-out (deep); forehand crosscourt (shallow); forehand crosscourt (shallow) at baseline; forehand slice/chip crosscourt (very deep); forehand down the middle (deep); forehand inside-out (very deep); backhand crosscourt (deep); backhand crosscourt (shallow); backhand down the middle (shallow); forehand down the line (long), forced error.","False","False","True","0.8","0.2","True","False","","2418.0","2481.0","63","0","15","3","3","0","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body, fault (net)","2nd serve to body","es_000","nan","nan","nan","22","False","False","True","nan","nan","nan","nan","oc_000","nan","adv","00:40:18","00:40:35","nan","nan","nan","00:41:21","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","3-3","15-15","1st serve to body; forehand crosscourt (deep); backhand down the middle (deep); backhand crosscourt (shallow); backhand slice/chip crosscourt (shallow); backhand down the line (deep); forehand crosscourt (shallow) at baseline, winner. (7-shot rally)","Owen Corey won the point on the 1st serve (to body) with a forehand winner (7-shot rally)","backhand down the middle (deep); backhand slice/chip crosscourt (shallow); forehand crosscourt (shallow) at baseline, winner.","forehand crosscourt (deep); backhand crosscourt (shallow); backhand down the line (deep)","False","False","True","0.8","0.2","True","False","","2523.0","2540.0000000000005","17","15","15","3","3","0","0","nan","nan","nan","nan","oc_000","nan","nan","1st serve to body","","nan","nan","oc_000","nan","7","False","True","False","nan","nan","nan","nan","oc_000","nan","deuce","00:42:03","nan","nan","nan","nan","00:42:20","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","3-3","30-15","1st serve to body, fault (net). 2nd serve to body; backhand crosscourt (deep); forehand down the middle (deep); forehand inside-out (wide), unforced error. (4-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a forehand error (4-shot rally)","forehand down the middle (deep)","backhand crosscourt (deep); forehand inside-out (wide), unforced error.","False","False","False","0.8","0.2","True","False","","2567.0","2600.0000000000005","33","30","15","3","3","0","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body, fault (net)","2nd serve to body","es_000","nan","nan","nan","4","True","False","False","nan","nan","nan","nan","oc_000","nan","adv","00:42:47","00:43:10","nan","nan","nan","00:43:20","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","3-3","40-15","1st serve to body, fault (net). 2nd serve to body; forehand crosscourt (deep); backhand down the middle (deep); forehand down the middle (deep); backhand down the middle (deep); forehand down the middle (shallow); forehand down the middle (deep); backhand down the middle (deep); forehand down the middle (very deep); forehand inside-out (shallow); backhand crosscourt (deep); backhand crosscourt (shallow); forehand slice/chip down the middle (deep); forehand crosscourt (wide), unforced error. (14-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a forehand error (14-shot rally)","backhand down the middle (deep); backhand down the middle (deep); forehand down the middle (deep); forehand down the middle (very deep); backhand crosscourt (deep); forehand slice/chip down the middle (deep)","forehand crosscourt (deep); forehand down the middle (deep); forehand down the middle (shallow); backhand down the middle (deep); forehand inside-out (shallow); backhand crosscourt (shallow); forehand crosscourt (wide), unforced error.","False","False","True","0.8","0.2","True","False","","2619.0","2657.0","38","40","15","3","3","0","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body, fault (net)","2nd serve to body","es_000","nan","nan","nan","14","False","False","True","nan","oc_000","nan","nan","oc_000","nan","deuce","00:43:39","00:43:49","nan","nan","nan","00:44:17","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","4-3","0-0","1st serve down the T; backhand down the middle (deep); backhand down the middle (deep); forehand inside-out (deep); backhand crosscourt (deep); forehand inside-out (shallow); backhand crosscourt (shallow); backhand slice/chip crosscourt (deep); backhand crosscourt (shallow); backhand down the middle (deep) approach shot; backhand down the middle (deep); backhand volley inside-out (deep); forehand crosscourt (deep), winner. (13-shot rally)","Eli Stein won the point on the 1st serve (down the T) with a forehand winner (13-shot rally)","backhand down the middle (deep); forehand inside-out (deep); forehand inside-out (shallow); backhand slice/chip crosscourt (deep); backhand down the middle (deep) approach shot; backhand volley inside-out (deep)","backhand down the middle (deep); backhand crosscourt (deep); backhand crosscourt (shallow); backhand crosscourt (shallow); backhand down the middle (deep); forehand crosscourt (deep), winner.","True","False","True","0.8","0.2","True","False","","2749.0","2774.0","25","0","0","4","3","0","0","nan","nan","nan","nan","es_000","nan","nan","1st serve down the T","","nan","nan","es_000","nan","13","False","False","True","nan","nan","nan","nan","es_000","nan","deuce","00:45:49","nan","nan","nan","nan","00:46:14","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","4-3","15-0","1st serve to body; forehand down the middle (deep); backhand down the middle (deep); backhand down the middle (deep); backhand down the middle (net), unforced error. (5-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a backhand error (5-shot rally)","forehand down the middle (deep); backhand down the middle (deep)","backhand down the middle (deep); backhand down the middle (net), unforced error.","False","False","False","0.8","0.2","True","False","","2795.0","2805.0000000000005","10","0","15","4","3","0","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body","","es_000","nan","nan","nan","5","False","True","False","nan","nan","nan","nan","oc_000","nan","adv","00:46:35","nan","nan","nan","nan","00:46:45","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","4-3","15-15","1st serve down the T; backhand inside-out (deep); forehand crosscourt (deep); forehand down the middle (deep); backhand down the middle (deep); forehand down the middle (deep); backhand down the middle (deep); forehand inside-out (deep); backhand crosscourt (shallow); backhand down the line (deep); forehand crosscourt (deep), winner. (11-shot rally)","Eli Stein won the point on the 1st serve (down the T) with a forehand winner (11-shot rally)","backhand inside-out (deep); forehand down the middle (deep); forehand down the middle (deep); forehand inside-out (deep); backhand down the line (deep)","forehand crosscourt (deep); backhand down the middle (deep); backhand down the middle (deep); backhand crosscourt (shallow); forehand crosscourt (deep), winner.","False","False","True","0.6","0.4","True","False","","2829.0000000000005","2854.0000000000005","25","15","15","4","3","0","0","nan","nan","nan","nan","es_000","nan","nan","1st serve down the T","","nan","nan","es_000","nan","11","False","False","True","nan","nan","nan","nan","es_000","nan","deuce","00:47:09","nan","nan","nan","nan","00:47:34","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","4-3","30-15","1st serve to body; backhand crosscourt (deep); backhand crosscourt (deep); forehand inside-out (deep), winner. (4-shot rally)","Owen Corey won the point on the 1st serve (to body) with a forehand winner (4-shot rally)","backhand crosscourt (deep); forehand inside-out (deep), winner.","backhand crosscourt (deep)","False","False","True","0.6","0.4","True","False","","2874.9999999999995","2884.9999999999995","10","15","30","4","3","0","0","nan","nan","nan","nan","oc_000","nan","nan","1st serve to body","","nan","nan","oc_000","nan","4","True","False","False","nan","nan","nan","nan","oc_000","nan","adv","00:47:54","nan","nan","nan","nan","00:48:04","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","4-3","30-30","1st serve to body; backhand inside-in (shallow); backhand crosscourt (long), unforced error. (3-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a backhand error (3-shot rally)","backhand inside-in (shallow)","backhand crosscourt (long), unforced error.","False","False","True","0.6","0.4","True","False","","2900.0000000000005","2907.0000000000005","7","30","30","4","3","0","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body","","es_000","nan","nan","nan","3","True","False","False","nan","nan","nan","nan","oc_000","es_000","deuce","00:48:20","nan","nan","nan","nan","00:48:27","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","4-3","30-40","1st serve wide; backhand down the line (deep); forehand slice/chip crosscourt (deep); forehand down the line (net), unforced error. (4-shot rally)","Owen Corey lost the point on the 1st serve (wide) with a forehand error (4-shot rally)","backhand down the line (deep); forehand down the line (net), unforced error.","forehand slice/chip crosscourt (deep)","False","False","True","0.6","0.4","True","False","","2927.9999999999995","2938.0","10","40","30","4","3","0","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve wide","","oc_000","nan","nan","nan","4","True","False","False","oc_000","nan","nan","nan","es_000","es_000","adv","00:48:47","nan","nan","nan","nan","00:48:58","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","4-3","40-40","1st serve to body; forehand crosscourt (deep); forehand down the middle (very deep); forehand down the middle (deep); backhand inside-out (deep); forehand crosscourt (deep); forehand down the middle (deep); forehand down the middle (shallow); forehand down the middle (shallow); backhand down the middle (deep); forehand crosscourt (long), unforced error. (11-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a forehand error (11-shot rally)","forehand crosscourt (deep); forehand down the middle (deep); forehand crosscourt (deep); forehand down the middle (shallow); backhand down the middle (deep)","forehand down the middle (very deep); backhand inside-out (deep); forehand down the middle (deep); forehand down the middle (shallow); forehand crosscourt (long), unforced error.","False","False","True","0.6","0.4","True","False","","2955.0","2980.0","25","40","40","4","3","0","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body","","es_000","nan","nan","nan","11","False","False","True","nan","nan","nan","nan","oc_000","es_000","deuce","00:49:15","nan","nan","nan","nan","00:49:40","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","0-0","4-3","40-AD","1st serve to body, fault (net). 2nd serve to body, fault (long), double fault. (1-shot rally)","Eli Stein lost the point with a double fault.","","","False","False","True","0.8","0.2","True","False","","3000.0","3009.0000000000005","9","50","40","4","3","0","0","nan","nan","es_000","nan","nan","nan","nan","1st serve to body, fault (net)","2nd serve to body, fault (long)","es_000","nan","nan","nan","1","True","False","False","oc_000","nan","nan","nan","oc_000","es_000","adv","00:50:00","00:50:04","nan","nan","nan","00:50:09","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
